timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_score,suicide_count,deaths_total
2024-05-23 11:45:29,1,aggressor,0.0,Kill,2.0,5.0,6.0,Player_172.19.114.48,Player_172.19.120.104,MOD_ROCKET,2.0,7.0,Player_172.19.114.48,7.0,5.0,0.0,10.0
2024-05-23 11:45:29,1,aggressor,0.0,Kill,2.0,2.0,7.0,Player_172.19.114.48,Player_172.19.114.48,MOD_ROCKET_SPLASH,2.0,7.0,Player_172.19.114.48,7.0,4.0,3.0,6.0
2024-05-23 11:45:38,1,aggressor,0.0,Kill,6.0,2.0,6.0,Player_172.19.117.18,Player_172.19.114.48,MOD_ROCKET,6.0,8.0,Player_172.19.117.18,8.0,8.0,3.0,7.0
2024-05-23 11:45:39,1,aggressor,0.0,Kill,1.0,4.0,3.0,Player_172.19.137.208,Player_172.19.116.18,MOD_MACHINEGUN,1.0,7.0,Player_172.19.137.208,7.0,7.0,1.0,7.0
2024-05-23 11:45:43,1,aggressor,0.0,Kill,2.0,4.0,4.0,Player_172.19.114.48,Player_172.19.116.18,MOD_GRENADE,2.0,8.0,Player_172.19.114.48,8.0,5.0,1.0,8.0
2024-05-23 11:45:45,1,aggressor,0.0,Kill,1.0,3.0,7.0,Player_172.19.137.208,Player_172.19.119.51,MOD_ROCKET_SPLASH,1.0,8.0,Player_172.19.137.208,8.0,8.0,0.0,7.0
2024-05-23 11:45:47,1,aggressor,0.0,Kill,1.0,2.0,7.0,Player_172.19.137.208,Player_172.19.114.48,MOD_ROCKET_SPLASH,1.0,9.0,Player_172.19.137.208,9.0,9.0,3.0,8.0
2024-05-23 11:45:47,1,aggressor,0.0,Kill,6.0,1.0,6.0,Player_172.19.117.18,Player_172.19.137.208,MOD_ROCKET,6.0,9.0,Player_172.19.117.18,9.0,9.0,0.0,6.0
2024-05-23 11:45:47,1,aggressor,0.0,Kill,5.0,4.0,11.0,Player_172.19.120.104,Player_172.19.116.18,MOD_LIGHTNING,5.0,3.0,Player_172.19.120.104,3.0,3.0,1.0,9.0
2024-05-23 11:45:51,1,aggressor,0.0,Kill,2.0,3.0,1.0,Player_172.19.114.48,Player_172.19.119.51,MOD_SHOTGUN,2.0,9.0,Player_172.19.114.48,9.0,6.0,0.0,8.0
2024-05-23 11:45:51,1,aggressor,0.0,Kill,2.0,5.0,1.0,Player_172.19.114.48,Player_172.19.120.104,MOD_SHOTGUN,2.0,10.0,Player_172.19.114.48,10.0,6.0,0.0,11.0
2024-05-23 11:45:51,1,aggressor,0.0,PlayerScore,,,,,,,2.0,11.0,Player_172.19.114.48,11.0,7.0,,
2024-05-23 11:45:55,1,aggressor,0.0,Kill,2.0,4.0,11.0,Player_172.19.114.48,Player_172.19.116.18,MOD_LIGHTNING,2.0,12.0,Player_172.19.114.48,12.0,8.0,1.0,10.0
2024-05-23 11:45:56,1,aggressor,0.0,Kill,6.0,2.0,6.0,Player_172.19.117.18,Player_172.19.114.48,MOD_ROCKET,6.0,10.0,Player_172.19.117.18,10.0,9.0,3.0,9.0
2024-05-23 11:45:56,1,aggressor,0.0,Kill,6.0,6.0,7.0,Player_172.19.117.18,Player_172.19.117.18,MOD_ROCKET_SPLASH,6.0,10.0,Player_172.19.117.18,10.0,9.0,1.0,4.0
2024-05-23 11:46:05,1,aggressor,0.0,Kill,2.0,6.0,10.0,Player_172.19.114.48,Player_172.19.117.18,MOD_RAILGUN,2.0,13.0,Player_172.19.114.48,13.0,9.0,1.0,5.0
2024-05-23 11:46:15,1,aggressor,0.0,Kill,6.0,5.0,10.0,Player_172.19.117.18,Player_172.19.120.104,MOD_RAILGUN,6.0,11.0,Player_172.19.117.18,11.0,10.0,0.0,12.0
2024-05-23 11:46:18,1,aggressor,0.0,Kill,2.0,2.0,7.0,Player_172.19.114.48,Player_172.19.114.48,MOD_ROCKET_SPLASH,2.0,13.0,Player_172.19.114.48,13.0,8.0,4.0,10.0
2024-05-23 11:46:19,1,aggressor,0.0,Kill,3.0,1.0,11.0,Player_172.19.119.51,Player_172.19.137.208,MOD_LIGHTNING,3.0,9.0,Player_172.19.119.51,9.0,9.0,0.0,7.0
2024-05-23 11:46:23,1,aggressor,0.0,Kill,6.0,4.0,18.0,Player_172.19.117.18,Player_172.19.116.18,MOD_TELEFRAG,6.0,12.0,Player_172.19.117.18,12.0,11.0,1.0,11.0
2024-05-23 11:46:29,1,aggressor,0.0,Kill,1.0,2.0,3.0,Player_172.19.137.208,Player_172.19.114.48,MOD_MACHINEGUN,1.0,10.0,Player_172.19.137.208,10.0,10.0,4.0,11.0
2024-05-23 11:46:30,1,aggressor,0.0,Kill,3.0,1.0,6.0,Player_172.19.119.51,Player_172.19.137.208,MOD_ROCKET,3.0,10.0,Player_172.19.119.51,10.0,10.0,0.0,8.0
2024-05-23 11:46:33,1,aggressor,0.0,Kill,6.0,3.0,6.0,Player_172.19.117.18,Player_172.19.119.51,MOD_ROCKET,6.0,13.0,Player_172.19.117.18,13.0,12.0,0.0,9.0
2024-05-23 11:46:40,1,aggressor,0.0,Kill,1.0,5.0,3.0,Player_172.19.137.208,Player_172.19.120.104,MOD_MACHINEGUN,1.0,11.0,Player_172.19.137.208,11.0,11.0,0.0,13.0
2024-05-23 11:46:40,1,aggressor,0.0,Kill,2.0,3.0,1.0,Player_172.19.114.48,Player_172.19.119.51,MOD_SHOTGUN,2.0,14.0,Player_172.19.114.48,14.0,9.0,0.0,10.0
2024-05-23 11:46:46,1,aggressor,0.0,Kill,3.0,1.0,3.0,Player_172.19.119.51,Player_172.19.137.208,MOD_MACHINEGUN,3.0,11.0,Player_172.19.119.51,11.0,11.0,0.0,9.0
2024-05-23 11:46:47,1,aggressor,0.0,Kill,2.0,4.0,11.0,Player_172.19.114.48,Player_172.19.116.18,MOD_LIGHTNING,2.0,15.0,Player_172.19.114.48,15.0,10.0,1.0,12.0
2024-05-23 11:46:49,1,aggressor,0.0,Kill,6.0,2.0,8.0,Player_172.19.117.18,Player_172.19.114.48,MOD_PLASMA,6.0,14.0,Player_172.19.117.18,14.0,13.0,4.0,12.0
2024-05-23 11:46:56,1,aggressor,0.0,Kill,2.0,1.0,4.0,Player_172.19.114.48,Player_172.19.137.208,MOD_GRENADE,2.0,16.0,Player_172.19.114.48,16.0,11.0,0.0,10.0
2024-05-23 11:46:57,1,aggressor,0.0,Kill,3.0,2.0,11.0,Player_172.19.119.51,Player_172.19.114.48,MOD_LIGHTNING,3.0,12.0,Player_172.19.119.51,12.0,12.0,4.0,13.0
2024-05-23 11:46:57,1,aggressor,0.0,Kill,3.0,4.0,11.0,Player_172.19.119.51,Player_172.19.116.18,MOD_LIGHTNING,3.0,13.0,Player_172.19.119.51,13.0,13.0,1.0,13.0
2024-05-23 11:47:00,1,aggressor,0.0,Kill,3.0,5.0,11.0,Player_172.19.119.51,Player_172.19.120.104,MOD_LIGHTNING,3.0,14.0,Player_172.19.119.51,14.0,14.0,0.0,14.0
2024-05-23 11:47:08,1,aggressor,0.0,Kill,6.0,3.0,6.0,Player_172.19.117.18,Player_172.19.119.51,MOD_ROCKET,6.0,15.0,Player_172.19.117.18,15.0,14.0,0.0,11.0
2024-05-23 11:47:08,1,aggressor,0.0,Kill,2.0,6.0,4.0,Player_172.19.114.48,Player_172.19.117.18,MOD_GRENADE,2.0,17.0,Player_172.19.114.48,17.0,12.0,1.0,6.0
2024-05-23 11:47:13,1,aggressor,0.0,Kill,6.0,5.0,1.0,Player_172.19.117.18,Player_172.19.120.104,MOD_SHOTGUN,6.0,16.0,Player_172.19.117.18,16.0,15.0,0.0,15.0
2024-05-23 11:47:17,1,aggressor,0.0,Kill,2.0,4.0,7.0,Player_172.19.114.48,Player_172.19.116.18,MOD_ROCKET_SPLASH,2.0,18.0,Player_172.19.114.48,18.0,13.0,1.0,14.0
2024-05-23 11:47:19,1,aggressor,0.0,Kill,3.0,1.0,10.0,Player_172.19.119.51,Player_172.19.137.208,MOD_RAILGUN,3.0,15.0,Player_172.19.119.51,15.0,15.0,0.0,11.0
2024-05-23 11:47:21,1,aggressor,0.0,Kill,6.0,2.0,11.0,Player_172.19.117.18,Player_172.19.114.48,MOD_LIGHTNING,6.0,17.0,Player_172.19.117.18,17.0,16.0,4.0,14.0
2024-05-23 11:47:26,1,aggressor,0.0,Kill,3.0,2.0,6.0,Player_172.19.119.51,Player_172.19.114.48,MOD_ROCKET,3.0,16.0,Player_172.19.119.51,16.0,16.0,4.0,15.0
2024-05-23 11:47:26,1,aggressor,0.0,Kill,1.0,5.0,6.0,Player_172.19.137.208,Player_172.19.120.104,MOD_ROCKET,1.0,12.0,Player_172.19.137.208,12.0,12.0,0.0,16.0
2024-05-23 11:47:29,1,aggressor,0.0,Kill,6.0,3.0,6.0,Player_172.19.117.18,Player_172.19.119.51,MOD_ROCKET,6.0,18.0,Player_172.19.117.18,18.0,17.0,0.0,12.0
2024-05-23 11:47:35,1,aggressor,0.0,Kill,2.0,4.0,7.0,Player_172.19.114.48,Player_172.19.116.18,MOD_ROCKET_SPLASH,2.0,19.0,Player_172.19.114.48,19.0,14.0,1.0,15.0
2024-05-23 11:47:39,1,aggressor,0.0,Kill,2.0,6.0,7.0,Player_172.19.114.48,Player_172.19.117.18,MOD_ROCKET_SPLASH,2.0,20.0,Player_172.19.114.48,20.0,15.0,1.0,7.0
2024-05-23 11:47:40,1,aggressor,0.0,Kill,3.0,4.0,1.0,Player_172.19.119.51,Player_172.19.116.18,MOD_SHOTGUN,3.0,17.0,Player_172.19.119.51,17.0,17.0,1.0,16.0
2024-05-23 11:47:47,1,aggressor,0.0,Kill,5.0,3.0,10.0,Player_172.19.120.104,Player_172.19.119.51,MOD_RAILGUN,5.0,4.0,Player_172.19.120.104,4.0,4.0,0.0,13.0
2024-05-23 11:47:49,1,aggressor,0.0,Kill,1.0,5.0,7.0,Player_172.19.137.208,Player_172.19.120.104,MOD_ROCKET_SPLASH,1.0,13.0,Player_172.19.137.208,13.0,13.0,0.0,17.0
2024-05-23 11:47:56,1,aggressor,0.0,Kill,2.0,4.0,8.0,Player_172.19.114.48,Player_172.19.116.18,MOD_PLASMA,2.0,21.0,Player_172.19.114.48,21.0,16.0,1.0,17.0
2024-05-23 11:47:58,1,aggressor,0.0,Kill,2.0,1.0,8.0,Player_172.19.114.48,Player_172.19.137.208,MOD_PLASMA,2.0,22.0,Player_172.19.114.48,22.0,17.0,0.0,12.0
2024-05-23 11:47:59,1,aggressor,0.0,Kill,6.0,2.0,7.0,Player_172.19.117.18,Player_172.19.114.48,MOD_ROCKET_SPLASH,6.0,19.0,Player_172.19.117.18,19.0,18.0,4.0,16.0
2024-05-23 11:48:09,1,aggressor,0.0,Kill,2.0,4.0,4.0,Player_172.19.114.48,Player_172.19.116.18,MOD_GRENADE,2.0,23.0,Player_172.19.114.48,23.0,18.0,1.0,18.0
2024-05-23 11:48:10,1,aggressor,0.0,Kill,1.0,6.0,11.0,Player_172.19.137.208,Player_172.19.117.18,MOD_LIGHTNING,1.0,14.0,Player_172.19.137.208,14.0,14.0,1.0,8.0
2024-05-23 11:48:14,1,aggressor,0.0,Kill,1.0,4.0,7.0,Player_172.19.137.208,Player_172.19.116.18,MOD_ROCKET_SPLASH,1.0,15.0,Player_172.19.137.208,15.0,15.0,1.0,19.0
2024-05-23 11:48:22,1,aggressor,0.0,Kill,3.0,2.0,1.0,Player_172.19.119.51,Player_172.19.114.48,MOD_SHOTGUN,3.0,18.0,Player_172.19.119.51,18.0,18.0,4.0,17.0
2024-05-23 11:48:28,1,aggressor,0.0,Kill,5.0,6.0,11.0,Player_172.19.120.104,Player_172.19.117.18,MOD_LIGHTNING,5.0,5.0,Player_172.19.120.104,5.0,5.0,1.0,9.0
2024-05-23 11:48:30,1,aggressor,0.0,Kill,5.0,3.0,11.0,Player_172.19.120.104,Player_172.19.119.51,MOD_LIGHTNING,5.0,6.0,Player_172.19.120.104,6.0,6.0,0.0,14.0
2024-05-23 11:48:33,1,aggressor,0.0,Kill,2.0,4.0,7.0,Player_172.19.114.48,Player_172.19.116.18,MOD_ROCKET_SPLASH,2.0,24.0,Player_172.19.114.48,24.0,19.0,1.0,20.0
2024-05-23 11:48:34,1,aggressor,0.0,Kill,1.0,2.0,6.0,Player_172.19.137.208,Player_172.19.114.48,MOD_ROCKET,1.0,16.0,Player_172.19.137.208,16.0,16.0,4.0,18.0
2024-05-23 11:48:39,1,aggressor,0.0,Kill,1.0,5.0,11.0,Player_172.19.137.208,Player_172.19.120.104,MOD_LIGHTNING,1.0,17.0,Player_172.19.137.208,17.0,17.0,0.0,18.0
2024-05-23 11:48:45,1,aggressor,0.0,Kill,2.0,1.0,8.0,Player_172.19.114.48,Player_172.19.137.208,MOD_PLASMA,2.0,25.0,Player_172.19.114.48,25.0,20.0,0.0,13.0
2024-05-23 11:49:10,2,wrackdm17,0.0,Kill,2.0,1.0,6.0,Player_172.19.114.48,Player_172.19.137.208,MOD_ROCKET,2.0,1.0,Player_172.19.114.48,1.0,1.0,0.0,1.0
2024-05-23 11:49:18,2,wrackdm17,0.0,Kill,3.0,6.0,8.0,Player_172.19.119.51,Player_172.19.117.18,MOD_PLASMA,3.0,1.0,Player_172.19.119.51,1.0,1.0,0.0,1.0
2024-05-23 11:49:24,2,wrackdm17,0.0,Kill,2.0,4.0,6.0,Player_172.19.114.48,Player_172.19.116.18,MOD_ROCKET,2.0,2.0,Player_172.19.114.48,2.0,3.0,0.0,1.0
2024-05-23 11:49:24,2,wrackdm17,0.0,Kill,2.0,5.0,7.0,Player_172.19.114.48,Player_172.19.120.104,MOD_ROCKET_SPLASH,2.0,3.0,Player_172.19.114.48,3.0,3.0,0.0,1.0
2024-05-23 11:49:26,2,wrackdm17,0.0,Kill,2.0,3.0,22.0,Player_172.19.114.48,Player_172.19.119.51,MOD_TRIGGER_HURT,2.0,4.0,Player_172.19.114.48,4.0,4.0,0.0,1.0
2024-05-23 11:49:31,2,wrackdm17,0.0,Kill,1.0,5.0,22.0,Player_172.19.137.208,Player_172.19.120.104,MOD_TRIGGER_HURT,1.0,1.0,Player_172.19.137.208,1.0,1.0,0.0,2.0
2024-05-23 11:49:38,2,wrackdm17,0.0,Kill,2.0,4.0,6.0,Player_172.19.114.48,Player_172.19.116.18,MOD_ROCKET,2.0,5.0,Player_172.19.114.48,5.0,5.0,0.0,2.0
2024-05-23 11:49:38,2,wrackdm17,0.0,Kill,5.0,1.0,1.0,Player_172.19.120.104,Player_172.19.137.208,MOD_SHOTGUN,5.0,1.0,Player_172.19.120.104,1.0,1.0,0.0,2.0
2024-05-23 11:49:38,2,wrackdm17,0.0,Kill,1022.0,6.0,22.0,<world>,Player_172.19.117.18,MOD_TRIGGER_HURT,1022.0,1.0,<world>,1.0,1.0,0.0,2.0
2024-05-23 11:49:43,2,wrackdm17,0.0,Kill,3.0,5.0,1.0,Player_172.19.119.51,Player_172.19.120.104,MOD_SHOTGUN,3.0,2.0,Player_172.19.119.51,2.0,2.0,0.0,3.0
2024-05-23 11:49:46,2,wrackdm17,0.0,Kill,1022.0,6.0,22.0,<world>,Player_172.19.117.18,MOD_TRIGGER_HURT,1022.0,2.0,<world>,2.0,2.0,0.0,3.0
2024-05-23 11:49:49,2,wrackdm17,0.0,Kill,2.0,5.0,22.0,Player_172.19.114.48,Player_172.19.120.104,MOD_TRIGGER_HURT,2.0,6.0,Player_172.19.114.48,6.0,6.0,0.0,4.0
2024-05-23 11:49:55,2,wrackdm17,0.0,Kill,3.0,6.0,6.0,Player_172.19.119.51,Player_172.19.117.18,MOD_ROCKET,3.0,3.0,Player_172.19.119.51,3.0,3.0,0.0,4.0
2024-05-23 11:50:01,2,wrackdm17,0.0,Kill,1.0,3.0,4.0,Player_172.19.137.208,Player_172.19.119.51,MOD_GRENADE,1.0,2.0,Player_172.19.137.208,2.0,2.0,0.0,2.0
2024-05-23 11:50:07,2,wrackdm17,0.0,Kill,2.0,6.0,6.0,Player_172.19.114.48,Player_172.19.117.18,MOD_ROCKET,2.0,7.0,Player_172.19.114.48,7.0,7.0,0.0,5.0
2024-05-23 11:50:19,2,wrackdm17,0.0,Kill,2.0,4.0,22.0,Player_172.19.114.48,Player_172.19.116.18,MOD_TRIGGER_HURT,2.0,8.0,Player_172.19.114.48,8.0,8.0,0.0,3.0
2024-05-23 11:50:20,2,wrackdm17,0.0,Kill,3.0,2.0,1.0,Player_172.19.119.51,Player_172.19.114.48,MOD_SHOTGUN,3.0,4.0,Player_172.19.119.51,4.0,4.0,0.0,1.0
2024-05-23 11:50:24,2,wrackdm17,0.0,Kill,1022.0,5.0,22.0,<world>,Player_172.19.120.104,MOD_TRIGGER_HURT,5.0,2.0,Player_172.19.120.104,2.0,0.0,0.0,5.0
2024-05-23 11:50:25,2,wrackdm17,0.0,Kill,3.0,1.0,1.0,Player_172.19.119.51,Player_172.19.137.208,MOD_SHOTGUN,3.0,5.0,Player_172.19.119.51,5.0,5.0,0.0,3.0
2024-05-23 11:50:25,2,wrackdm17,0.0,Kill,1.0,3.0,7.0,Player_172.19.137.208,Player_172.19.119.51,MOD_ROCKET_SPLASH,1.0,3.0,Player_172.19.137.208,3.0,3.0,0.0,3.0
2024-05-23 11:50:36,2,wrackdm17,0.0,Kill,1.0,4.0,3.0,Player_172.19.137.208,Player_172.19.116.18,MOD_MACHINEGUN,1.0,4.0,Player_172.19.137.208,4.0,4.0,0.0,4.0
2024-05-23 11:50:37,2,wrackdm17,0.0,Kill,1022.0,6.0,22.0,<world>,Player_172.19.117.18,MOD_TRIGGER_HURT,5.0,3.0,Player_172.19.120.104,3.0,1.0,0.0,6.0
2024-05-23 11:50:38,2,wrackdm17,0.0,Kill,2.0,5.0,4.0,Player_172.19.114.48,Player_172.19.120.104,MOD_GRENADE,2.0,9.0,Player_172.19.114.48,9.0,9.0,0.0,6.0
2024-05-23 11:50:45,2,wrackdm17,0.0,Kill,2.0,1.0,4.0,Player_172.19.114.48,Player_172.19.137.208,MOD_GRENADE,2.0,10.0,Player_172.19.114.48,10.0,11.0,0.0,4.0
2024-05-23 11:50:45,2,wrackdm17,0.0,Kill,2.0,5.0,5.0,Player_172.19.114.48,Player_172.19.120.104,MOD_GRENADE_SPLASH,2.0,11.0,Player_172.19.114.48,11.0,11.0,0.0,7.0
2024-05-23 11:50:46,2,wrackdm17,0.0,Kill,3.0,2.0,8.0,Player_172.19.119.51,Player_172.19.114.48,MOD_PLASMA,3.0,6.0,Player_172.19.119.51,6.0,6.0,0.0,2.0
2024-05-23 11:50:51,2,wrackdm17,0.0,Kill,4.0,1.0,22.0,Player_172.19.116.18,Player_172.19.137.208,MOD_TRIGGER_HURT,4.0,1.0,Player_172.19.116.18,1.0,1.0,0.0,5.0
2024-05-23 11:50:56,2,wrackdm17,0.0,Kill,3.0,6.0,22.0,Player_172.19.119.51,Player_172.19.117.18,MOD_TRIGGER_HURT,3.0,7.0,Player_172.19.119.51,7.0,7.0,0.0,7.0
2024-05-23 11:50:59,2,wrackdm17,0.0,Kill,1.0,5.0,3.0,Player_172.19.137.208,Player_172.19.120.104,MOD_MACHINEGUN,1.0,5.0,Player_172.19.137.208,5.0,5.0,0.0,8.0
2024-05-23 11:51:02,2,wrackdm17,0.0,Kill,1.0,6.0,3.0,Player_172.19.137.208,Player_172.19.117.18,MOD_MACHINEGUN,1.0,6.0,Player_172.19.137.208,6.0,6.0,0.0,8.0
2024-05-23 11:51:03,2,wrackdm17,0.0,Kill,3.0,2.0,22.0,Player_172.19.119.51,Player_172.19.114.48,MOD_TRIGGER_HURT,3.0,8.0,Player_172.19.119.51,8.0,8.0,0.0,3.0
2024-05-23 11:51:06,2,wrackdm17,0.0,Kill,3.0,6.0,7.0,Player_172.19.119.51,Player_172.19.117.18,MOD_ROCKET_SPLASH,3.0,9.0,Player_172.19.119.51,9.0,9.0,0.0,9.0
2024-05-23 11:51:11,2,wrackdm17,0.0,Kill,1022.0,4.0,22.0,<world>,Player_172.19.116.18,MOD_TRIGGER_HURT,4.0,2.0,Player_172.19.116.18,2.0,0.0,0.0,5.0
